I agree whn #ShilpaShinde said ab agar mujhe maa kaha toh tum apni maa ko galli dogi..   i hate tat arshi filth khan	yes
Bhai nakli sardana  abba ni wo khala hai terrorism or ye kathmulle haalala ki nazayaz aulaad pakistan waale dogis	no
News reporter valo ko baat Karna nhi ata jab bhi vo honest prime Minister shree narendra Modiji ke baare me baat karte hai to vo log sirf Modi kahke baat karte hai i hate this type log khaskar aajtak vale	yes
Hindu babao  duwara apni hi bahan betiyon ke rape ko. Hamare  desh ke dharam ke thekedaar konse jihad ke naam se pukarege mahila kalyan  jihad ya samaj kalyan jihad. Pleas answer.	no
Tera abba ketly ka bola tha bhool gya ki rape ek chhoti ghatna hai bhool gya kya .	no
Amish is maulana ko batao k kanoon kisi bhi faisley ko lagoo karne k liye zaruri hai. Apradh to rape bhi hai. Par apradhi ko sazaa dene k liye hai kanoon.	no
Hahaha rape to tera hua tha muglo ne Kia tha tab Jake Tu mulli BNI  aur Rahi batt rape ki to	no
Aspke udher to rape ke sasth bachcha baazi bahut popular hai pic.twitter.com/aPUB1tPq2X	no
aap 1 intehaii taasub pasand aadmi hain. kabhi south k naray maar k hate phelatay hain kabhi aisay targets. koi jawab nahi.....	yes
bhai SRK ko koi hate kare to tumhe maza aata hai kya???	no
Yah subidha ganv  me nahi mil raha hai ye Sab bakwas ki hate hai https://twitter.com/ptshrikant/status/941704101062049792 …	no
Aur rhi bat safe hone k na to uspe kisi ne koi favor nhi kia smjh aaya? Wo jo h khud se h hina k trh do pets le knhi chli poore season me na hi do muh ki bni. Kl to hina bda priyank ko hate uh hate uh kri bt akhade me priyank ko cheer kri  ab unhi pets ko nominate	no
abay loray jab tumhe apni he maa bheno ka rape kar k sharam nahi aa rozz bc kam hone k bajai 4 gunnah zayda ho rahe hain	yes
#biggboss11 arshi kitna bhi galt bole... shilpa k liye hum sb ko pata h wo kaisi h... i hate u arshi khan	yes
Tumhare to terrorism failane aate Hain, Indian army 72 hooron se mila deti unko	yes
Gujarat election ki therk se ginti karvao - to EVM hate ga. Hamare Chief Election Commissioner Shri Dhritrashtr Joti ji ko aaj ke Vifur chahiye jo unka marg darshan kar sakke. Yeh Modi bhakti unko le dubi hai @HardikPatel_ @AlpeshThakor_ @jigneshmevani80 @yadavakhilesh @INCIndia	no
Arshi ne hi paysa Dia hoga #EntertainmentKiRaat  Ko or colours Ko....khud to ghar me Shilpaji ki izzat utarte rehe ab sayad pyse deke bahar vi wohi jari rakkha he....nehayat hi ghatea larki.....hate her.	yes
Bhai jab tk aap modi ji se hate krenge	no
Aap ki bhai ne bahut sanskri he na. Jo bihar me rape nehi Kiya aur bihar cabinet se nikal gyei. He na sir. Kuch bolne se pahele apne aap ko jhank lo sir ji	yes
@ShatruganSinha_ Agar aap ko lagta hai ki party mai aap ka satkar nahi  ho raha hai to aap party se alag kaheko nahi ho hate ho. Tum gaddar ho.	no
Tum care karte hote toh samaj jate ke porkistan kitna zalil hai, Coz Tum Andhe bangaye ho tumhe dikhta nahi ke porkio ke vaje se har jaga terrorism phel gaya hai anpad log Aur hijada desh	yes
Din ba din rape barh Hain tumhari India mein sirf toilets na hone ki waja se..agar Paise nahin Hain tou human batao hum chanda ikatha ker k bhaij dete Hain.. Suna hai tumhare mulk mein ghurbat bohat hai.bhooki nangi qoum.inka gandhi nanga raha kapre naseeb hai hoye bhenchod ko	no
Isko sahe nikala ghar se iscey ki awam ne . India hate arshi khan	yes
bhai, dimag bilkul satka hua he, sale harami @Zaraar_ ka language to dekho, mulla ko sex elawa aur kuchh nehin dikhta, sale ek to abhi abhi arrest hua he, murgi ko rape karte hue,	no
Bhai kaya choice h wha . India hate arshi khan . I can bet . Jutte na parre iscey kahe bahar jakee	yes
I hate kejriwal desh ki rajniti k liye thik nahi h	yes
Ha tere waha to bakri aur murgo ka rape hota h	no
Investigation ke naam per legal terrorism aur legal extortion ka business chal raha Hai	yes
nafrat km aur pyar badhate raho..Merry Xmas...	no
Apne national anthem ko change karo and yeh line add karo “chutiyeh zammen shaban, terristo Ka yeh Jahan” terrorism Itna phela hai ke koi company porkistan mei. Aatie nahi, sirf terrorist aate hai osama jaise	yes
Priyank ki mom ko bhej nai sakte yaar hate dis show biased they r heartless pri ki mom ko bhejte yaar gandagi kyu	yes
Pakistan sirf terrorism hi failana janta h usko rishto ki ehmiyat nahi samaj aati he. isliye ek maa ko bete se gale nahi milne diya.	no
Muze bhi lgta hai...Achha hua yr yehi dono hue...I hate these both	yes
Haha yahi toh hai, Tum log jhoot ke Sahare Zinda ho. Anpad desh terrorism phela raha hai. Jake porki kha ke porki	yes
Or tab maza ayega!  And priyank ko bhi sabak milega dosti mei gahdari ka!  Priyank must be out for sure hate you priyank sharma and vikas tu bhi jayega #HinaKhan #BB11 #BiggBoss11	no
Jo Sitam uthakar bhi pichhe nahi hate wahi lokpriye neta hai	no
le dekh kon krta hai rape pic.twitter.com/Ikxqda89qh	no
Kute apni asli zaat dikhane lage Gujarat jit gaye hae hindustan ki ladkio sambhal k rehna in logo k jitne guru h rape murder cases mae shamil h to chelo ka kya guru jail mae chele guruo k kaam ko nahi chodege k chodege bus yehi hoga	yes
Abe hat sali jhut bol bolkr ki Dil saf h, Shilpa Ka use Kiya, khud flip hui bitch, Shilpa ki ek adat esko Pasand Nahi ayi hogi Hume Tu Puri Pasand Nahi ayi entertaining kha se lagti thi Tu,jail ja sali Teri jagah hi wo h dusro pr kichad uchala Tu khud hai .we hate you arshi khan	yes
Aap ne hate ki suruat ki har insan mein bhar chuka h	no
Haha bhai jaane de sirf hand shake karna inke liye creepy hai par ration card ke naam par molestation karna aur nirbhaya ke rapist ko reward dena sanskar hai inn jihadiyo ke muh na lago rape,halala yahi inka culture hai karne do jitni marzi utni spamming	no
Are ha musharraf ka kya hal hai. Suna hai uski gaand fat gayi hai. Isliye khule aam wo pakistani terrorism ko support kar raha hai hahahaha	no
U,gud people?are sharam karo. Itna dam hai to sare up se sare rapust ko pakro or ek bhi rape hone se roko. Magar nahi tumhe soft target chahie.	yes
Koi zarurat aaj bhi vahi king hai salman ki har movie bakwas hoti ilike him but hate his movies	yes
Baat to aise Kar raha Hai jaise rape pe case nai Hua.. Aur rapist ko tumlog ke tarha Muhammad Aur Allah Bana diya... Wah	no
I am like u too sab hi use hate karte ha .... apna captain ha	no
Vayapam ghotala karte waqt lazza nahi ayi ,ab nirlazta dikha rahe ,desh ke har meghavi chatr ke sath balatkar hai vayapam ghotala you should be booked for rape	yes
jo hina ko hate karega vo to bichara vese hi game k bahar hai lol @eyehinakhan #BB11 @BiggBoss	no
Vote for Luv. Priyank ka hogaya safar. Bahut kheliya. He hates Hina na so we hate him. #BB11	no
acha chal betichod tujhe kisi aur site ka link de deeta hoon saza gai bhaar main yahi banda bahir aa k 10 aur bachiyoon ka rape kare ka yahi hota hai tere bharat mahan main	yes
Mahoday ramesh harijan bindu sharma ke sath rape kiya tha jiska court se faisala aana hai  ramesh harijan ne ulta bindu ke bhai par case kiya hai ki mere ladki ko cheda hai mahrajganj police bhi ramesh se mili hai jisk uchit jach karai pic.twitter.com/GIgmKC8DlP	no
Aha pakistan .ein police bhi rape kar ti hai	no
Salman don't hate Hina . He likes her. Tabhi too Hina ke bina ek bhi episode pura nhi hota. @eyehinakhan @BiggBoss	no
loray sab report hota hai yaha yeh india nahi hai k rape karo aur maar k gaar do ... yaha bc hum bachi char takk nahi sakte warna police hamara rape kar dete hain loray	yes
But i hate you arshi madam priyank ne aapke baare me kitna kuch bola but use apna frnd bana liya aur baaki ne utna to kuch nahi kiya to use latka diya	yes
Ab tu bata ke na mard pakistanio ko janwar aur aur chote bacche itne kuu pasand hai. Pakistan mein hi nahi balki uk and saudi mein bhi animal rape kiya hahaha	no
Abay apne indian media say bahir aaa betichod lanaat hai aisay Fir pay jis k bad bhi har saal hazaroon rape ho jate hain india main	yes
Bhosdi k yeh india nahi hai jo chodo aur 10 rupay de k chhoot hai agar waha police ki koi auqaat hoti tou saal ka lakh rape nahi hota	yes
Sex ka bhooka kon hai wo tou dunya jaanti hai bc hazaroon bachiyaan roz ki rape karte hoon har dosri gali main randi khana kol k rakha hai phir atni aag hai k rape bhi karte ho	no
Abay bhosday 10 saal ki bachi ko pregnant karne say acha hai janwar he chod lou...  Tum log bhi apne maa bheno ko ka rape choro aur janwaroon pay garmi nikalo apni shayad india ki rale rating kam ho jai	yes
to baba ke pass kinyu gyee thi jo baba 100 se zyada ladkio ko rape kr chuke h	no
Hahaha nikal report , madar cbod apni reports bhi nikal le. Pakistani kide sirf india ka rape issue aur tatti dikhti hai. Iske alawa tum gandui aur kisi layak nahi	no
Hote hai pakistan mein. Kabhi saala pura gaon rape karta hai ek ladki ka. Kabhi koi. Tum salo janwaro ko bhi nahi bakashte. Hahahah sale katue tharki	yes
Acha uspe saal k hazaoon rape ho jate hain.	no
Nahi bhosdi waloon garmi tumhare andar bhari hai abhi issi saal report  main 55.000 bandi rape hue hai india main warna asal main tou 155.000 rape huehoon ge	no
Chutiye bhosray yeh india nahi hai yaha kisi larki ko cher bhi do tou police gand phar dete hai tere india main tou hazaar rape k bad bhi log khule ghoom rahe hote hain	yes
Madar jaat, ye kand tere desh mein hote hai. Beheno se shadi karke rape aur fir talak. Ja be bhosdike , google kar. Kya pata tere baap ne bhi apni behen se shadi ki ho aur tere jaisa na jayaz aa gaya	no
Nahi chutiye Pakistan top 20 main bhi nahi hai but india 3rd rapist country  hai world main aur issi tarha tumhari larkiyo k rape hote rahe tou 1st rank main zayda dair nahi	no
#Santa Aaj hm sab Bina Gyan ke Nasha ke shikar ho Rahe h aur mahan kasht bhogte h. AapNasha ki Lat se hate Karenhttps://youtu.be/WEcZhjVtvCs pic.twitter.com/buks3SAS19	no
Tumhare Hindu baba ne tumhari hajaro bahan betiyon ka rape kiya hai aaj usko jalane ke liye koi nahi aaya kya yahi hindutwa hai. Dogle log dogla dharam.	no
Nafrat Ki Market Mein Mohabbat Bechate Hain	no
I hate love & pri dono ko vote mat kro Hina ko hi target Kar rah h kya Dosti nibhayi h dono ne	yes
#EntertainmentKiRaat..bakwas show..hate all of u..badduva aap Sab ke liye...	yes
Bihar mein 90 ke dasak mein Jangal raaj bhi hua karta tha. Apaharn, loot, murder & rapes where being committed by ? Unki bhi jaatiya batao do Farzi doctor.	no
Jab tak na_ Pak ka purna vidhhwansh nahi hoga , terrorism khatam nahi hoga.	no
Abe incognito naam ke piche chupe jihadi kutte yeh spamming band kar ration card ke naam par rape karna aur nirbhaya rapist ko appeasement ke liye 10k rs aur sewing machine dena yeh hai tumhari aurto ke prati izzat	no
Kyu bahot se Pakistani aur Indian ek dusre nafrat karte Hai ? So much hate on my tl, koi answer do!	yes
ye to kuran ka rape hai..	no
Bhaijaan I don't like this post ye new year hota to theek tha but ye tyohaar hum musalmaanon ka nahi hai I hate this post please delete and (Allah) se tauba karo	no
I hate prince the most. Kahi dikh gaya to jootee maar maar ke uska sada hua muh kharab krdunga jis muh se harr ladki ko kiss deta firta h.	yes
K@tuueee ye hai asli. 9 saal ki bacchi  se rape karne wale k chamche dusro ko esa nahi bolte pic.twitter.com/p4NRxo9CgM	yes
maine kab hate kiya. Main to ye bol rahi hon ki unki wajah se saara time tag main nikal jaata hai. Aisa ho gaya to main to chian se apni life jee sakugi na.	no
Agar Hindu terrorism par aaya to bhagte firoge, ek aapsi rajnish ko hindu terror ka Naam dene wale Dr. Narang ke waqt kaha mar gaye the? Ye selective secularism nahi chalega.	no
Tum bahut gandgi nikli  bandagi we hate you hamlog shilpa frns hey punish ko save karne k liya vote kiya aapne vikash k liya vote magi eatna filp kaise ho sakri ho aap#shilpaholics	yes
ved tiwari ye bhi sahi hai baba log to chupa ke rapr kar rahe muslim me maulvi dharm ke naam pe mahilawo ka rape karte hai.baba aur maulvi dono galat kare hai.	no
Hina bahut jhut bolti hai fir manti bhi nhi hai Maine ye bola jab salman bolte gain to bolti hai ho sakta hai. I hate your paltu behaviour....	yes
Q teri behan ka rape kiya tha us criminal ne?? ya wo tere maa ka yar hai salo 2kaudi ki aukad nhi tingu tumhari aur aa gaye bakwas karne	no
Wo Rohini wala baba jisne masoom Hindu ladkiyo ko rape kiya tha uska kya naam tha?	yes
but why? jab pri ye sochke vikas ko support kr rha tha tb to @eyehina ji frndshp ki bat kr rhe the ki frnds ko hi support kro & 2min pahle kh rhe the i hate u & @BeingLuvtyagi bhi janta tha ki wha bethe kitne bhi city baje pr dil se sirf hina sath hai to uska vote metter krta h	no
Sapna ji rape krne wala chahe hindu ho ya muslim saja ek honi chahiye uske hath pair kat diye jayen ya phir uski aankhen phod di jayen kam se kam unhe v dard ka ehsas to ho.	no
I hate you raju srivastava.tumhara kya bigada hai shilpa ne.paise lekar kuch bhi karoge kya bhagwan ne tumhe bhi beti di hai.upar wala sab dekh raha hai usse daro	yes
Kya Hindu baba ko Hindu ladhkiyon ka rape karna allowed hae ???	no
@BBhuttoZardari nawaz sharif janwer hai or khawateen ko rape karwata hai punjab main	no
Haan islam sirf sharaab peene se hi badnaam hota hai ...terrorism aur fundamentalism wahabism and salafism se nahin ...nahin ?   Zyadatar mughal badshah aur sultans bewre the zinko islami apna masiha maante hain ...	yes
Agar no hate Guru Gobind Singh .	no
Kuch logo ne enjoy kiya kuch ko afsos hua.. Aap pure fans ko nahi bol sakte.. I was also sad but I also hate her too	no
Flu se naak sarh gya hai yar.I hate winters	yes
Ab se main bhi locki ki sabzi naho khaungi I hate this sabzi	yes
Aur bhi bahut kuch tha bb related se bolne ko raju shri pr tumne parsnol ja ke bola shilpa ko uske kam ke bare me uske self respect ke bare me i hate u raju shri jaisi tumhri shakl waisi tumhari akal	no
fir whistle bajane se pehle 'i hate u I hate u! Q bola? Or jo #Luv hamesha tumhare sath raha use support q nahi kiya? Akhade me!	yes
I hate too yaar ..This show is so biased na ..Sare ache logo ko bahar kar chutiyo ko rakh liya .. Shit	yes
Kafi sankalpit ho aap ki #DwarkaExpressWay kabhi bane hi na aur #KherkiDaulaToll kabhi hate hi na. Poster bana ke tweet kar dene se hum thodi maan lange aapke jhoot ko saach. #RERA dilute kia aur online RTI bhi nahi #Haryana me	no
@tentej itna bada namard hai ki agar iske samne koi eve teasing ho ya rape ho to baith k hasega ar bolega mai kyu padu inke beech mai.. aise aadmi kalank hai hamare desh k lye	yes
I hate takla's all raps. Woh muh kholta hai ki usse khuch phek ke marne ka mann karta hai	yes
Now i hate #ColorsTV show #EntertainmentKiRaat ye kya tarika hai joke banane ka shilpa ji ki insult kar dali jokes ki apni limit   hoti wo bhi jispe joke kar re wo waha pe hai bhi nahi hate this so no respect for women #ShilpaShinde #WeStandByShilpa	yes
hahahahaah haan samjh gaya tha mn bari bt hai aisi hoti nhn hen girls.. i hate this dhishom dhishom hahahahah	no
Raju shri jaise ghatiya entertainers hote hai jo paise ko liye kisi bhi had tak kisi ko bhi bol shkte hai raju shri bhul gye ki public agar upre lati hai to niche lana bhi janti hai I hate raju shri u r a disgusting Entertainer	yes
Nahi ji i just hate tinday,karele , nd e.tc jo bhi bole hain	yes
Asram ko beti doge to rape to hoga hi kahte hai na aag aur koila ek sath rahega to aag lage hi	no
Kutti tu jitana vikas ke khilaf likhege utana hi Tere shitpa ko nafrat milege..mujhe woh buri nhi latati Tere jaise wahiyat fan ke wajah se  Shilpa shitpa lagane lagi....carry on more u will write bullshit more people will hate shitpa... Twitter par hi jeeta Lena shitpa ko	no
Raju ji same on you jo aapne shilpa ji ke baare me bahut galat bola I hate you me pehle aap ki fan aab nahi hu	no
Bhai jo strong hota he usko hate he kiya jata he or apna bhai sbse strong he is waqt game me to ye to obviously bolege esa luv k liye	no
Pakistan ka scene alag hai.. They hate us we hate them..	no
Sahi bolte hai hum jab Ram rahim asaram rampal ko dekha tha to bhi akal nahi aati inko ghar me maa baap saas sasur ki seva nahi kar sakti or baba ke per dabane chali jati hai to kya inki puja karege rape Hi hoge	no
Or baba ki baat to jo ladki khud hi baba ke pass jaye uska to rape hoga hi par jo masum bachi ka ghar me rape karte hai wo Up ke Muslim the rahege	no
Up me kyu Muslim hi Hindu betiyo ka rape karte hai kisne Di unhe taaqat Hindu ko kamjor bnaya aap jese logo ne	yes
Ghamand hai use khud par... Bahut fake hai.. Chalu... Behuda... Ghatiya... I hate her...	yes
Kya kya seh ke aayi hai hamari queen . I hate you	no
Sale chutiye ek ladki ki ijjat karna nahi janta ..hate u from nepal	yes
Delhi ka nirbhaya case apko yaad hoga UP ka.2 dalit ladki ko rape karke jala kar marne ka Case bhi yad hoga ye sab yadav Congress raaj me hi huya	no
Tumhe koi kehe shkti kapoor k pass jayo even jutta utha de toh kaisa lagega hate karna bandh karo but fact par baat karo jha if u girl so yeh girls ki respect ki baat hai behan	no
Aree 16 dec gang rape me justice ke liye protest kr rhe logo pe laathicharge krna even ladkiyo ko marna ye manmohan ji se seekhe https://twitter.com/kavyaaagain/status/943843130419290113 …	no
and 2nd ma kbhi apni tareef ni krta  I hate myself ya to paka koi ar hi ha	yes
Sab hath dho k pade hai Shilpa ko degrade Karne tum logo ko Shilpa chor k aur kuch sujhta ni hate u all Shilpa haters we viewers love her tum logo ko aisi ki taisi	yes
Mujhe aj bahut gussa aya wo log ka degradeshilpaprocess dekh ke hate them entertainment kiraat	no
Kyu re randi ke bacche. Fake id sirf teri maa ki chut se hi bana sakta hai kya suvar ki aulad. Tu hakla hakla kya krta tu kya suvar ke bacche modi ki gand se nikla hai ya salgay ke lund ne teri maa ka rape kiya tab tu peda hua suvar be bacche.	yes
Jab tak Waha pe terrorism khatm nhi hoga tab tak pak kabHi nhi sudhrega... #TigerZindaHai	no
This is india log dil se sochate h we hate you jo apne Shilpa k sath kiya or baher aane k baad apne dekh hi liya hoga ki awam kis k sath h	yes
Kya be bhagwa bhand...garib mahilao se blatkar  atychar Tere sanskar me hae.. ..tere Narbhachchi Raj me dalit nirbal se rape 200%bad gya  .	no
Kutta raju shriwastaw I hate that admi mene bhi dekha aaj kitna begerat admi hai zara sharam nhi ise comedy kehte hai kya kutta	yes
@iRajuSrivastava  mujhe lagta nehi ki inki maa b hai .....esiliye sanskar nehi sikhe hai.....hate u raju....	no
I hate these awards...acha bhala drama nahi aaya	yes
wahhh bhai mehdi pehle acha banda tha kya...ye salman se hate kabse karne laga ?	no
Bhai tu bs hate karta hai issleye bakchodi kar raha	no
Kisiko bolne se pehle. Socha karo mai pehle tumhri respect karta tha but ab nhi i hate u ap ek wahaiyiyat battmiz aurat h	yes
It was so disrespectful.I hate that Raju, apne season mein beizzatti karwaa Kar nikla Tha aur doosron par comment kar raha hai	yes
Koi baat nai he shilpa ki bejati karne k liye to tum ko bahar akar patta chalega etna marenge something wessa hi kaha ..its too much yar ..hina akash ka to jokely kiya par usko buri tara peskiya shilpa ka ..i hate that guy  #shilpians check out in voot app	yes
Thodi hi der pehle 'i hate u,i hate u' kaha or fir usi k liye whistle bajaya! Luv ki hi hamesha q bali di jati he dosti k naam pr?? https://twitter.com/Nkkhandelwalboy/status/944984243041480704 …	no
Maine khud bahut baar condemn Kiya hai aur Kisi bhi ghair muslim se zyada ek sachaa musalman karta hai . kyunki terrorism se sabse bada nuqsaan musalman ko hua hai	no
Show rigged hai aur shilpa ne kya kiya yaar Jo usko kaha joota nikal ke maruga to joota bhi ganda ho jayega,ma bana ka shauk hai to bahar nikalo shakti kapoor wait kar raha hai..I hate u @ColorsTV @EndemolShineIND @viacom18 ..i'm deeply hurt	no
@isalilsand Show rigged hai aur shilpa ne kya kiya yaar Jo usko kaha joota nikal ke maruga to joota bhi ganda ho jayega,ma bana ka shauk hai to bahar nikalo shakti kapoor wait kar raha hai..I hate u @ColorsTV @EndemolShineIND @viacom18 ..i'm deeply hurt #Entertainment ki raat	yes
@isalilsand Show rigged hai aur shilpa ne kya kiya yaar Jo usko kaha joota nikal ke maruga to joota bhi ganda ho jayega,ma bana ka shauk hai to bahar nikalo shakti kapoor wait kar raha hai..I hate u @ColorsTV @EndemolShineIND @viacom18 ..i'm deeply hurt	yes
Vikaas is real ok ? Smjhao phr pehlay shpa se hate phr love aur peth peechay burai. Isk bad priyank se itni nafrat shakal nh dekhao ye wo sab aglay hi din hiten k jatay hi sab thk hogya KAISAY?	no
Wo hara b pehen lenge toh bhi hate jaari rahegi!	no
mai kisi dharm ko hate nai karta. koi mera dharm leke ungli karega yah kshoti karne ki kousis karega usko chorne wala nai hu.	no
shilpa ki maa bannay ki overacting maa ban ban k sab ki bitching kr re na koi task m part leti na kuch, vikas ki mind gamer bannay k bad bh rkh rkh k acting pehlay priyank se itna hate aur hiten k jannay k bad foran itna pyar k uff. Us sb se to bht bhtr hai bhaie	yes
Bohot ganda tha yea......i just hate the show....kyu jalti hai sabki shilpa se...abb kya biggboss wale khud nehi bol paye to ish show ko use kiya haiiiiiiii	yes
Khud ko bht bara celeb samjhti ha choro yar i hate her https://twitter.com/rudeicious/status/944977191611387904 …	yes
Bc meme bnane ke chkr mei mind ka rape kyu karwana hai ?	no
hina ne uske liye whistle bjayi jise usne 2min. phle bola tha "I hate U"	yes
i also hate vikas.. bt priyank ne  hina ka naam nh liya ar hina kaise khus hokr boli vikas ko muh dekhne layak tha vikas ka.. vikas gupta kya smjte ho	yes
Az bahram behtar too rape farsi vaghan nadarim  #اشتباهخوب	no
Is BC ka tweet padha kisi ne meri to hasi hi nahi ruk rahi..  shubhangi ji se hate karne ki koi wajah nahi to Shubhangi ji ko pagal bata raha hai.. aise hi Shitpa ke fan nahi bana tu.	no
Is BC ka tweet padha kisi ne meri to hasi hi nahi ruk rahi..  shubhangi ji se hate karne ki koi wajah nahi to Shubhangi ji ko pagal bata raha hai.. aise hi Shitpa ke fan nahi bana tu.  https://twitter.com/ShilpaShinde17/status/944949587835359232 …	no
Women ke sath rape kab rukega ..........ab to Baba v.	yes
Is desh ka jisne bhi bala karne ki Sochi usi ke piche pad hate hai.	no
@alamgirizvi @RealQueenSimren @Anjupra7743  koi Baba larkio aurto ko Bandi banake rakha hai media akh band rakhe.koi rape ho media akh band rakhe.koi udyogpati loot Raha Desh Kai paiso ko media ki akh band.unemployment faila hai industry ki Halat kharab media ki akh band.	no
Ayesha se bari khabees aurat nahi is dunia mei koi. I hate her so much.	yes
Jee bilkul. Farz hota hai. Lekin phir maa baap ka bhi farz hota hai k woh apni aulad ki khushiyon ka khayal rakhen. Unke na chahte huye bhi unhe dur bhej kar konsi khidmat hoti hai? I freaking hate sabir  #Khamoshi	yes
Ye log babaon ke rape-jihad k khilaf kyon nahin kucchh karte hain . Ye baba bahno ko apne hawash ka shikar bana rahe hai jo few neutral media  reporting ki wajah se ek-1 karke jail ja rahe hain. https://twitter.com/thewire_in/status/944580856902909952 …	no
Pahle bata na ki tu chat ke aaya ki nahi aur kitni der Ghusa tha osama aur bagdadi ke Ga**d me..Aur ye bata ki kis vajah se hate karta hain sare peaceful community wale Modi se	yes
I hate vikaas.... sab badaa doglaa insan hai woh ghar ka...	yes
@kaypsss lala kal ke baud se zinda ghar wapis aye ho na bagair rape hue?	no
koi bat niiii  ap k hate ko dekhta	no
@AbhinandanSekhr atleast tumhare journalism ke gold standard @ravishndtv ki tarah apne bhai ke rape ko toh nahi chupatey	no
hate kisi say bhi nahi tha, SAB say pyar tha wo bhi bht zyada and ab nafrat hai apnay aap say isi wajah say k q tha aisa	yes
nahi mujhe @WuckThaForld i hate u likhna tha	yes
Kyun ki itna hate tumko karte hain ham	no
Villain ki tharak ko salam, bhencho fight scene ke beech mein bhi rape attempt band nahi karta	no
But abhi cutiyapa itna badh gaya hai ke Sarcasm ka rape ho raha hai...!	no
haha yaar kitna bhi gujju ko hate kar le PM to wahi rahega :) @rachitst	no
kabhi gujrat ke rape case par aur MP keISI ke jasus par bhi kar le	no
1Avataar ko janam le k, sari dunya ko khatam kr k, nayi ek takhleek karni paregi nai tou terrorism khatam na hoga dharti se :(:(	yes
@ravishndtv @BDUTT @JhaSanjay @sardesairajdeep @nayisadak Ravish ji, Bade bhai rape ke saukin N "Bade se chhota seekta hai". It's true ?	no
Karachi ko support karnay wali bachiyan bhi ugly hen, i hate this yaar. nonsense	yes
Haan bhai rape toh Nai hua aaj koi. Par bomb toh pahte Tere Pakistan mein . Chal Bhai jab tak zinda hai Twitter karle	no
waise rape se mujhe teri maa ki hai allah hai yaad hai	no
tu hamari fd ki jotish hai bahena and sacchi Mein I hate neha	no
Delhi main kaam ho na ho, hate mongering toh kar hi sakte hain - @ArvindKejriwalhttps://twitter.com/ArvindKejriwal/status/834809100428906496 …	no
sutiye thand kam padi.. Delhi rape capital hai abhi bhi @ashutosh83B	yes
bhai hate n hater ki baat nahi.. main toh fact bol raha. Mujhe unlogo se koi lena dena nahi	no
agar koi mere Bharat ma ke tukre karne ki bat karega or me agar hate Na karu toh me Bharat ma Ko kese muh dikhaoga.	no
Likha lo aj b Karachi ka rape ho ga.	no
Acha hia yar aur india walay tu bilkul na suno i hate india par kiya karo song un khe sunte ho https://twitter.com/Jiyatahmad3/status/834792263922438144 …	yes
@rjraunak bhai haste hate gir pade the ham to maza aa gayi yaar keep it up	no
phir kyon jhel rahe hain unko...he was Hindu Hriday Samrat till he gave hate speech...	no
Modi-hate pagal bana deta hai suna tha... andha bhi bana deta hai...? https://twitter.com/ANI_news/status/834773339579166720 …	no
Delhi mei to modi sarkar hai wahan chedchhad chodo roj rape ho raha hai	no
Khude Gaan Raj (Akaser hate achhe Ekrash ) (Asha) http://fb.me/1LJMSUgvV 	no
Sab hate hi karte hai iss pyari si bachhi ko..	no
Dalit ladki ka rape Kiya tere bhai ne @ravishndtv ??https://twitter.com/BiharEtv/status/834759841780375556 …	yes
aur tum logo nay tou indian army k naam pay balatkari suar paal rakhe hain jo sirf kashmiriyon ka rape karna jaante hai bas	yes
Hum Tumhari tarah besharm nahi jo apni behen ke sath rape Kare or use shaadi bataye. Burqe me sab galat hota h	no
I hate dis Condolences,akhir kab tak?? Ab waqt hai pahele protesters ki legs me Goli marne ka ,jo jis bhasa ko samjhta hai	no
To rape ho rha ho tb bhi yahi kare ?	no
@mehreen_sibtain mohtarma vaham mein na rahen.Nuksan aap ka jyada hai. Hum terrorism ko khatam karna chahte hain badhana nahi @MehrTararhttps://twitter.com/MehrTarar/status/834714887825813504 …	no
panama par app me kabhi baat nahi ki..hisaab mangna tu hate nahi heee https://twitter.com/RehamKhan1/status/834681278830108672 …	no
Jo log Apne hi minister ki nabalik betiyo k sath rape kar rahe hain, unhe log kaise vote kre? Jail me interospection krege kuchh dino me. https://twitter.com/giniromet/status/834745108247441408 …	yes
iit ke naam par kalank. Wahan rape kiya tha aur arrest bhi hua tha	yes
aap ki ma ko rape kuta tha mogul indars ne #shame child of rape @friendscongress @FarahiShabina	no
gali mat de Bhai nai to bolegi Muslim hoon is liye gali de raha .bolti ha army iski Maa been ka rape kiya	no
@reportpemra @AamirLiaquat camershal onair honi chahiye aap khud sochiye kya ye hate spech nhi. ......3/3	no
Dost suna hai Hafeez Saeed jail mein hai terrorism ke charges par  https://twitter.com/Abbasighoi/status/827202584771436545 …	no
corruption bhi terrorism jitna bara nasoor hai. Dar sahb ka us baray mai kia khyal hai?	yes
Karachi ko terrorism ka shikaar honey pe bura bhalla bolnay waaley aaj chup.se sog mana rahey hain.	no
O bhai apni ego aur terrorism ke saath dushmani side pe kr ke, logoun ke baary me socho, bharwoun.	no
bhai SP aur BSP ke UP candidates kyon chod diye. aur ravish ke bhai ko kyon chod diya ek dalit ke rape case main.	no
use hate karo jo eksath itne msgs send kar raha hai	no
kidnap aur rape 17 saala karne wale Shaik Sayeed bawazir aur uska sathi chanchalguda jail me http://fb.me/11ZCVZA6B 	yes
